order_id,beer_id,amount
10675,1024,2
10675,1556,2
10676,488,2
10677,1403,2
10677,1609,4
10678,1102,64
10679,1080,2
10679,1703,2
10679,878,32
10679,1261,2
10680,103,2
10681,1465,2
10682,1830,2
10683,1975,2
10683,730,8
10683,1235,2
10683,1607,2
10684,883,2
10685,1693,16
10686,55,2
10687,1132,2
10687,685,2
10688,1226,2
10689,1408,16
10689,1544,2
10689,1659,2
10690,1647,256
10691,17,32
10692,798,16
10693,1002,128
10694,1500,2
10695,487,2
10696,761,4
10697,730,32
10698,516,2
10699,1680,2
10700,1216,2
10701,425,2
10702,1116,2
10703,1065,16
10703,979,32
10703,559,4
10703,189,2
10704,581,2
10705,390,2
10706,1090,2
10707,568,2
10708,536,2
10708,1071,2
10709,1658,4
10710,105,2
10710,571,2
10711,500,4
10711,141,2
10712,392,2
10712,1805,2
10712,219,2
10712,1715,2
10712,564,8
10713,1854,2
10714,29,16
10714,1315,2
10714,788,2
10715,697,2
10715,1602,2
10715,1934,2
10715,904,2
10716,1143,2
10717,69,2
10718,20,2
10719,682,2
10720,786,2
10721,1109,2
10722,1198,4
10722,1314,2
10723,1300,2
10723,980,8
10724,1819,2
10725,1029,2
10726,19,128
10727,986,4
10728,866,2
10728,249,2
10728,1823,4
10729,1243,4
10730,980,2
10731,276,256
10731,51,2
10731,557,256
10731,152,2
10731,1892,2
10732,95,2
10732,1774,2
10733,1196,2
10733,1601,2
10734,1288,8
10734,1492,2
10735,1104,2
10735,371,2
10735,258,8
10735,83,2
10736,1990,2
10737,382,32
10737,885,2
10738,1139,2
10739,537,16
10740,1776,2
10741,1535,2
10742,1397,8
10743,1153,2
10744,523,2
10745,996,2
10746,1016,2
10746,972,2
10747,349,2
10748,649,2
10749,1300,2
10749,872,2
10750,1782,2
10751,564,2
10751,987,32
10752,1701,2
10753,1608,8
10754,1339,16
10755,773,2
10755,607,2
10755,1406,2
10755,1796,4
10756,139,2
10757,60,4
10757,168,2
10757,883,2
10758,1792,2
10759,1185,2
10760,1606,2
10761,807,2
10762,665,2
10763,947,16
10764,775,2
10764,39,4
10765,1633,2
10765,60,4
10765,442,2
10766,885,2
10767,630,2
10768,481,2
10768,929,2
10768,601,2
10768,1198,16
10769,1144,2
10770,1254,2
10771,938,64
10771,1643,2
10771,1767,8
10771,299,64
10772,1956,2
10773,307,2
10774,102,16
10775,1766,2
10775,1639,2
10776,1168,8
10777,1978,8
10778,1902,2
10779,1336,2
10780,1233,2
10781,1642,32
10782,329,2
10783,408,2
10784,557,256
10785,1906,2
10785,105,2
10785,1610,2
10785,404,2
10786,724,8
10787,800,2
10788,419,2
10788,1851,2
10789,624,256
10790,1276,8
10791,1915,2
10791,1789,2
10792,1676,2
10793,931,4
10794,704,2
10795,420,2
10795,621,2
10796,267,2
10797,1095,8
10798,1480,2
10799,1004,2
10799,728,2
10799,1122,2
10800,590,2
10801,769,4
10802,138,2
10803,711,2
10804,327,16
10805,1846,2
10806,1427,2
10807,104,8
10808,408,4
10809,1998,2
10810,1159,8
10811,545,4
10812,1652,16
10813,1807,32
10813,184,2
10813,1482,2
10813,1378,8
10814,1115,8
10815,763,4
10815,648,2
10815,463,16
10815,1198,2
10816,1695,2
10817,1863,2
10818,1108,2
10818,915,2
10819,589,2
10820,74,2
10821,1942,2
10821,476,64
10821,1619,2
10821,1018,4
10822,588,2
10823,254,2
10824,898,2
10825,1069,64
10825,195,2
10825,1498,2
10826,178,8
10826,712,2
10827,1747,2
10828,1010,2
10829,1031,4
10829,1360,2
10829,758,4
10830,1180,2
10831,983,2
10832,1063,2
10833,355,4
10834,226,2
10835,342,2
10836,659,2
10837,1863,64
10837,260,2
10838,124,2
10839,390,2
10840,1593,2
10841,1326,2
10842,542,4
10843,696,4
10843,1012,2
10843,1487,2
10844,1112,2
10845,88,2
10845,865,2
10846,1107,128
10847,1002,2
10848,1674,2
10849,857,2
10850,1756,16
10851,399,2
10852,990,4
10853,1264,2
10854,1378,2
10854,337,2
10854,1410,2
10854,1553,256
10854,1333,8
10855,1573,8
10856,629,4
10857,1625,2
10857,876,2
10857,688,2
10857,922,2
10857,1448,2
10858,1370,2
10859,622,2
10860,688,32
10861,239,2
10862,1467,2
10863,1659,2
10864,1751,2
10865,1207,2
10866,1490,2
10867,470,4
10867,77,2
10867,768,2
10868,316,256
10868,962,2
10868,1773,2
10868,642,2
10868,763,2
10869,266,2
10870,531,2
10870,141,2
10870,1565,2
10870,110,32
10870,1574,2
10871,1205,2
10872,163,2
10873,118,2
10874,1321,2
10874,551,2
10875,247,2
10876,1220,2
10877,651,2
10878,1501,2
10879,903,2
10879,1743,2
10879,954,2
10879,58,2
10880,400,2
10881,211,128
10882,1501,64
10883,198,16
10883,556,2
10884,1007,64
10884,1210,64
10884,1041,2
10884,878,32
10884,1672,2
10885,1224,2
10886,1339,2
10887,56,2
10888,1645,2
10889,1069,2
10890,246,64
10890,418,8
10891,1950,2
10892,1409,128
10893,1090,2
10894,789,2
10894,1564,2
10894,820,2
10895,12,128
10895,1370,2
10895,403,4
10896,795,128
10897,1665,2
10897,148,4
10898,594,2
10899,309,2
10899,1763,2
10899,1134,2
10900,1998,2
10901,1224,2
10902,834,2
10903,1863,4
10904,41,2
10905,691,2
10906,735,2
10907,556,2
10908,184,2
10909,32,2
10910,1763,2
10910,288,2
10911,1270,2
10912,1689,2
10913,59,2
10913,1596,2
10914,1046,2
10915,910,2
10916,1144,4
10917,1616,2
10917,465,2
10917,237,4
10917,722,2
10918,1806,2
10919,1575,2
10919,1202,2
10920,1526,8
10921,293,2
10921,1814,2
10922,1945,2
10923,1803,2
10924,1466,2
10924,341,2
10924,769,4
10925,1610,2
10926,1813,2
10927,680,32
10928,1493,2
10929,75,8
10930,1112,2
10930,716,128
10931,1961,2
10932,814,2
10933,1669,2
10934,1605,2
10935,1686,2
10936,827,64
10936,826,4
10937,985,2
10938,948,2
10938,1644,16
10939,1008,16
10940,1160,128
10941,375,4
10942,47,8
10942,942,2
10942,1897,2
10943,636,16
10944,1282,2
10945,610,8
10945,727,8
10945,904,2
10946,1049,2
10947,179,2
10948,50,2
10949,909,2
10950,454,2
10951,713,2
10952,1898,2
10952,277,2
10952,702,2
10952,537,2
10952,307,2
10953,951,8
10954,527,2
10955,651,8
10955,36,2
10955,735,2
10955,1945,256
10955,805,2
10956,46,2
10957,1731,4
10958,726,2
10959,388,8
10960,1509,2
10960,456,2
10960,562,2
10961,366,2
10962,634,4
10963,1668,2
10964,1816,8
10965,869,2
10966,1779,4
10966,521,128
10966,1989,4
10966,686,2
10966,341,4
10967,14,2
10968,1542,2
10969,1733,2
10970,157,2
10971,1648,2
10971,1525,4
10971,1286,2
10971,745,2
10971,202,2
10972,1807,2
10973,802,2
10974,1509,64
10975,1896,2
10976,712,2
10977,944,8
10978,1937,2
10979,1470,2
10980,1096,2
10981,1197,2
10982,61,2
10982,354,2
10982,323,16
10983,241,2
10984,1355,2
10984,54,2
10985,569,2
10986,394,2
10987,866,2
10987,662,2
10987,802,4
10988,100,2
10989,1564,2
10990,1875,4
10990,654,2
10991,1034,2
10992,1437,2
10993,49,2
10994,573,2
10995,1709,2
10996,1392,2
10997,1157,2
10998,1152,2
10998,1656,4
10999,792,2
10999,1723,2
11000,237,2
11001,106,2
11002,648,8
11003,1535,2
11004,999,2
11005,695,2
11006,1558,2
11006,945,2
11007,53,2
11008,991,2
11009,329,2
11009,864,2
11009,1514,2
11009,1786,8
11010,1344,2
11011,1448,2
11011,449,2
11011,1582,2
11012,47,2
11012,895,2
11012,530,2
11012,1706,2
11012,428,2
11013,1197,2
11014,299,2
11014,1961,2
11015,8,4
11016,46,2
11017,307,64
11017,1256,16
11018,1308,2
11019,1429,2
11020,667,2
11020,154,2
11021,812,2
11021,617,2
11021,734,64
11021,2000,2
11021,524,16
11022,809,4
11023,1455,2
11024,1363,64
11025,1652,2
11026,630,2
11027,423,32
11028,1924,2
11029,1431,2
11030,214,2
11031,901,2
11031,764,4
11032,816,8
11033,21,2
11034,1993,2
11035,817,2
11035,502,2
11035,1970,256
11035,1461,2
11036,1494,2
11037,642,2
11038,1431,2
11039,1631,2
11040,1702,2
11041,1237,2
11042,620,2
11043,363,2
11044,169,4
11045,1008,8
11045,486,2
11045,1506,2
11046,327,2
11047,707,2
11047,127,2
11047,399,128
11048,193,2
11049,1599,2
11050,428,2
11050,197,2
11050,1263,2
11050,1737,2
11050,960,2
11051,1344,2
11052,1968,2
11052,631,128
11053,1618,4
11054,1799,4
11055,364,2
11055,1312,2
11055,1584,2
11055,1576,64
11056,217,2
11056,1481,4
11056,172,16
11056,166,2
11057,1150,2
11057,1654,2
11057,247,2
11058,1605,2
11059,10,8
11060,263,64
11061,1525,2
11062,1393,2
11063,569,2
11064,334,16
11064,1602,2
11065,1756,2
11066,1191,2
11067,1422,16
11068,1014,2
11069,266,2
11070,1890,2
11071,802,8
11071,355,2
11072,450,4
11073,802,8
11074,704,2
11075,978,2
11076,989,2
11077,1492,2
11078,231,32
11079,918,2
11080,1989,2
11081,1994,32
11082,963,2
11083,198,2
11084,1964,2
11084,639,4
11084,1251,2
11084,1880,2
11085,140,2
11086,1643,2
11087,295,8
11088,75,2
11089,1496,2
11090,1636,2
11091,1814,2
11092,1716,128
11092,567,2
11092,1749,2
11093,1924,2
11094,89,64
11094,1089,2
11094,137,2
11094,807,32
11095,1884,2
11096,1505,2
11097,1290,2
11097,1351,2
11097,291,2
11097,1217,2
11098,1318,4
11098,1299,2
11098,1412,2
11098,198,2
11099,906,2
11100,1101,2
11100,1773,4
11101,703,2
11101,1830,2
11101,175,2
11102,946,2
11102,548,2
11102,841,32
11103,1186,2
11103,1287,2
11104,733,2
11105,1537,2
11106,208,2
11107,1735,2
11108,536,2
11109,1768,2
11110,1217,2
11111,259,2
11112,293,2
11113,45,2
11114,1657,2
11115,1142,2
11116,16,2
11117,561,2
11118,1509,8
11119,1879,2
11120,927,4
11121,1676,2
11122,30,2
11123,578,2
11124,1499,2
11125,1730,2
11125,1042,2
11126,837,2
11127,1522,8
11128,1117,64
11129,1526,2
11130,220,4
11131,1971,2
11132,1023,8
11133,1875,16
11134,650,2
11135,875,4
11136,276,2
11137,505,2
11138,1006,32
11139,386,2
11140,1539,4
11141,456,2
11142,1733,2
11143,1264,2
11144,1819,128
11144,137,2
11144,232,2
11144,216,4
11145,1679,2
11146,393,2
11147,956,2
11147,1031,2
11147,2,4
11147,1035,2
11148,1832,4
11148,353,2
11148,376,2
11148,1616,8
11149,915,2
11150,967,2
11151,432,2
11152,184,32
11153,1276,2
11154,1983,2
11154,1924,8
11154,318,8
11154,1900,64
11155,28,128
11156,687,2
11156,403,8
11156,1504,2
11156,1167,2
11156,1265,2
11157,515,2
11157,270,128
11157,563,2
11158,1244,128
11159,1106,4
11160,1686,2
11161,398,8
11161,1549,2
11161,51,2
11162,1449,2
11163,1528,2
11164,1857,4
11164,1150,8
11164,947,256
11165,740,4
11166,1680,2
11166,1428,2
11167,1134,64
11168,150,2
11168,19,2
11169,1940,2
11169,151,2
11169,1360,2
11170,220,2
11170,1358,2
11171,1017,2
11172,797,2
11173,884,128
11173,940,2
11173,257,2
11174,753,8
11175,24,2
11176,1065,2
11176,706,4
11177,1918,256
11178,1978,2
11179,1546,64
11180,1586,256
11180,189,128
11180,1757,128
11180,665,2
11181,1054,2
11182,1426,4
11182,1405,8
11182,1112,2
11182,240,2
11182,470,4
11183,859,2
11184,767,2
11185,1401,2
11186,913,2
11187,1011,4
11188,1808,4
11189,1934,2
11190,367,2
11190,758,2
11190,1338,8
11191,745,16
11191,1617,2
11191,1925,2
11192,1869,2
11193,567,4
11194,171,2
11194,1267,32
11194,1448,2
11194,1414,4
11195,1660,2
11196,231,2
11197,1165,2
11198,2000,2
11199,159,256
11199,1886,2
11199,1310,2
11199,1371,2
11199,233,2
11200,50,64
11200,352,128
11200,281,2
11200,583,2
11201,586,2
11202,1879,4
11203,38,2
11204,1094,128
11205,1495,2
11206,282,16
11206,1421,32
11207,809,2
11208,1728,2
11209,481,2
11210,383,2
11210,919,2
11210,941,2
11210,37,2
11211,1097,4
11212,1252,2
11213,1090,2
11214,1117,2
11215,1211,128
11216,1890,2
11217,833,32
11217,1715,256
11217,1588,2
11217,854,16
11218,954,2
11218,1024,8
11218,807,2
11218,176,2
11219,844,32
11220,753,2
11220,604,2
11220,745,2
11220,1422,4
11221,72,2
11222,829,64
11223,488,2
11223,1443,8
11223,220,2
11223,1270,2
11223,1572,2
11224,1447,2
11225,1230,64
11225,653,2
11225,1684,2
11226,320,8
11227,1828,64
11227,1570,32
11227,639,2
11227,545,2
11228,1233,16
11228,835,4
11229,1329,2
11230,1589,4
11231,143,256
11232,1096,2
11233,1556,2
11234,1383,32
11235,1843,2
11236,457,2
11237,1156,8
11238,1873,2
11238,565,2
11239,563,32
11239,438,2
11239,1758,32
11240,1319,2
11241,885,4
11242,302,4
11243,1603,2
11244,856,2
11244,1862,2
11245,579,2
11246,1964,2
11247,211,2
11248,674,8
11249,626,16
11250,594,16
11251,208,2
11252,350,2
11253,1220,2
11253,658,2
11253,461,16
11253,280,128
11253,1319,2
11254,1929,2
11254,928,4
11255,1712,2
11255,1549,2
11255,1765,64
11256,1773,2
11257,1618,16
11258,1196,2
11259,541,16
11260,1409,4
11261,1486,8
11262,1082,2
11263,1328,8
11264,1371,8
11265,565,2
11266,1469,2
11267,1226,2
11268,988,2
11269,1975,4
11270,1196,2
11271,1784,2
11271,1950,2
11272,337,2
11273,1035,2
11274,604,2
11275,604,8
11276,81,2
11277,1295,2
11278,1383,2
11278,1441,2
11279,1418,2
11279,750,2
11279,516,4
11280,434,2
11280,1622,2
11280,675,2
11280,1699,2
11281,423,2
11282,336,2
11283,1846,2
11283,1513,2
11284,1712,2
11285,1050,2
11286,1924,2
11287,1846,2
11288,878,256
11289,232,2
11290,301,2
11291,1709,2
11292,1605,2
11293,1314,2
11294,1334,64
11295,337,2
11296,1690,2
11296,1382,2
11296,636,4
11297,902,2
11298,1282,2
11299,162,8
11300,1748,2
11300,439,4
11301,482,16
11302,517,2
11302,1652,8
11303,872,2
11303,1962,2
11304,648,2
11305,1980,2
11306,252,2
11307,319,64
11308,1313,2
11308,1634,2
11308,1799,2
11308,1861,2
11309,1372,2
11310,1467,16
11310,1651,16
11310,1088,2
11310,1117,2
11311,1924,2
11311,671,4
11311,1476,64
11311,456,2
11312,284,64
11312,1101,256
11313,1135,2
11314,1216,256
11315,789,32
11315,695,2
11316,465,2
11317,1454,128
11318,741,8
11319,1906,32
11320,1529,2
11321,1922,2
11322,430,2
11323,799,2
11324,1916,2
11325,584,2
11326,1260,4
11327,663,2
11328,471,64
11329,162,64
11330,1912,2
11331,115,2
11332,1411,2
11333,417,4
11334,288,128
11335,762,2
11335,492,128
11336,1679,2
11337,343,64
11338,144,2
11338,722,2
11339,1879,2
11340,1635,4
11341,434,2
11342,930,2
11343,931,2
11344,1764,2
11344,680,2
11344,178,2
11345,178,2
11346,128,2
11347,185,64
11348,30,2
11348,967,2
11348,1196,32
11348,1746,2
11348,1962,2
11349,1387,2
11350,283,2
11351,1718,4
11351,1374,32
11351,1737,2
11352,1418,64
11352,1160,2
11352,892,128
11352,1480,4
11353,885,2
11354,471,2
11355,1598,2
11356,210,64
11357,564,2
11358,91,2
11359,197,2
11360,1513,2
11361,27,8
11362,1413,2
11362,549,2
11363,319,2
11364,1664,32
11365,794,2
11366,841,2
11367,1329,2
11368,127,2
11368,447,2
11368,834,2
11369,1879,2
11369,637,256
11369,994,2
11369,116,16
11369,267,2
11370,280,2
11371,1636,4
11372,354,2
11373,1767,2
11374,1524,2
11375,1244,2
11376,1323,4
11377,496,2
11377,952,2
11377,142,2
11377,626,2
11377,457,2
11378,766,2
11379,1309,2
11380,972,2
11381,1319,2
11382,892,2
11383,22,2
11384,857,2
11385,575,2
11386,869,2
11386,1389,4
11386,1269,2
11387,851,2
11387,1290,2
11387,625,2
11387,1261,2
11387,1265,2
11388,1952,2
11389,476,2
11390,404,2
11391,573,2
11392,468,2
11393,1751,8
11394,1743,2
11395,875,2
11396,38,2
11397,1638,2
11398,277,2
11399,1448,2
11400,85,2
11401,717,2
11402,1757,4
11403,161,2
11404,685,2
11405,1032,16
11405,1058,2
11406,712,2
11406,27,2
11406,1944,2
11407,735,2
11407,47,2
11407,122,64
11407,164,2
11407,904,2
11408,1029,2
11408,571,2
11408,32,2
11409,1189,128
11410,1749,2
11411,1631,2
11412,64,2
11413,1892,128
11414,22,2
11415,771,4
11416,757,2
11417,622,2
11417,1203,2
11417,1521,2
11417,415,2
11417,521,2
11418,307,8
11419,1656,2
11419,880,16
11419,1136,2
11419,1460,2
11419,121,2
11420,1563,2
11421,769,2
11422,827,256
11423,4,2
11424,1177,2
11424,1419,4
11425,986,2
11426,871,2
11427,985,128
11428,1131,2
11429,1026,2
11430,1686,64
11431,1004,2
11432,577,2
11433,1985,4
11434,130,2
11435,1060,8
11436,1717,2
11437,808,4
11438,1148,2
11439,1309,2
11439,739,2
11439,437,2
11440,1497,2
11441,945,4
11442,965,2
11443,80,2
11444,1483,2
11444,638,2
11445,354,2
11446,1373,2
11447,1526,2
11448,360,2
11449,880,128
11449,1108,8
11449,1540,128
11450,599,2
11451,1037,2
11452,248,64
11452,1871,2
11453,910,8
11454,1569,4
11455,415,4
11456,1348,2
11456,122,2
11457,526,2
11457,1273,8
11458,1973,2
11459,1619,4
11460,951,4
11460,393,2
11460,1507,2
11460,632,128
11460,868,2
11461,1789,32
11462,1724,2
11463,546,4
11464,1608,2
11465,1319,2
11466,1349,2
11467,1084,2
11468,558,2
11469,1770,2
11470,1988,2
11471,423,2
11472,912,2
11473,348,2
11474,459,4
11474,607,2
11475,1161,2
11476,365,2
11477,339,128
11478,1677,32
11479,580,4
11479,64,2
11479,1034,32
11479,273,2
11480,76,2
11481,1690,4
11481,1490,4
11481,52,2
11481,551,2
11481,367,32
11482,1383,2
11483,371,2
11484,944,4
11484,1706,64
11484,721,2
11484,763,2
11485,928,2
11486,1175,2
11487,636,2
11487,1166,2
11487,729,2
11488,1898,2
11489,1783,2
11489,810,128
11490,782,8
11491,157,2
11492,1117,4
11492,1569,2
11492,1869,4
11492,886,2
11493,405,2
11493,1731,4
11494,1053,2
11494,1484,64
11494,327,2
11495,578,2
11496,540,2
11497,1985,32
11498,1944,128
11498,877,4
11498,304,4
11498,540,4
11499,250,2
11500,920,2
11500,812,2
11500,1476,2
11501,291,2
11502,1368,2
11503,1350,32
11504,1732,64
11504,64,2
11504,1190,256
11504,1929,2
11504,1400,2
11505,1454,4
11506,738,2
11506,1900,2
11507,652,2
11508,1083,4
11509,1768,4
11510,1487,256
11511,450,2
11512,839,2
11512,1563,4
11513,1788,2
11514,1786,16
11515,940,2
11515,484,2
11516,1445,128
11517,48,2
11518,1139,32
11519,60,2
11520,1947,2
11521,693,2
11521,504,2
11521,1029,4
11522,1080,2
11523,459,2
11524,121,4
11525,39,8
11525,966,2
11526,272,16
11527,1888,256
11528,1190,2
11529,604,256
11530,566,2
11531,731,4
11532,939,2
11533,1458,4
11534,1661,2
11535,1617,2
11536,1027,2
11537,712,2
11538,882,2
11538,397,2
11539,685,2
11539,931,2
11540,669,2
11541,1842,2
11541,1413,2
11541,1738,2
11541,1544,2
11541,688,2
11542,1020,2
11543,615,16
11544,1385,2
11545,1523,64
11546,716,8
11546,322,64
11546,412,4
11546,444,8
11547,1897,2
11547,881,2
11547,572,2
11547,1450,2
11547,1223,32
11548,207,2
11549,1738,2
11550,1782,2
11551,1978,2
11552,137,2
11552,843,2
11552,956,256
11552,445,2
11553,555,8
11554,281,2
11555,819,2
11556,1677,2
11556,1666,2
11557,1494,4
11557,1369,256
11558,1029,2
11559,814,2
11560,1403,2
11561,1939,4
11561,135,2
11561,1672,2
11562,1703,2
11563,1133,8
11564,520,2
11565,744,2
11565,62,2
11566,1436,2
11566,1233,2
11566,214,2
11567,811,2
11568,1222,2
11568,1572,2
11569,1856,2
11569,25,2
11569,1451,2
11569,1616,8
11569,885,4
11570,1250,2
11571,225,4
11572,1374,2
11573,201,2
11574,1891,2
11575,1969,2
11576,1612,2
11577,1020,2
11578,608,2
11578,1101,2
11578,427,2
11578,1491,2
11579,866,2
11580,1119,2
11581,410,2
11582,189,2
11583,1225,2
11583,679,2
11583,1984,16
11583,1265,2
11584,1953,2
11585,1408,2
11585,421,4
11586,1127,2
11587,1284,2
11588,1912,8
11588,712,2
11588,1207,2
11588,1532,2
11588,314,2
11589,1418,8
11590,135,2
11590,656,2
11591,511,4
11591,709,4
11591,1542,2
11592,1658,2
11593,635,2
11594,380,2
11595,1741,2
11596,1631,2
11596,1079,2
11596,987,2
11597,1112,2
11597,1458,2
11597,1174,2
11598,866,2
11599,258,2
11600,180,2
11601,1574,2
11602,1215,2
11603,1642,2
11604,1166,16
11605,104,16
11606,1326,4
11607,566,4
11608,1494,2
11608,708,4
11608,716,16
11609,502,2
11610,482,2
11611,1129,2
11611,995,64
11612,1519,2
11613,201,256
11614,403,2
11615,680,4
11616,1590,64
11617,178,256
11618,1663,64
11619,677,2
11620,1895,2
11621,1374,2
11622,736,16
11623,1174,2
11623,1610,2
11624,238,64
11624,1737,2
11624,1117,2
11625,1685,2
11626,229,2
11627,411,8
11628,1059,2
11629,296,2
11630,1734,2
11631,928,4
11631,1358,4
11632,413,4
11633,1755,2
11633,1954,64
11634,1932,2
11635,956,2
11636,803,32
11637,1819,2
11638,1520,2
11639,954,2
11640,119,2
11641,1383,4
11642,649,2
11643,1211,2
11644,1806,2
11645,1187,2
11646,721,128
11646,1306,2
11647,1460,2
11647,193,2
11647,1446,2
11648,1581,2
11648,332,2
11648,1132,2
11649,322,2
11650,1945,2
11651,271,2
11652,1196,4
11653,1816,2
11654,679,2
11655,1661,4
11656,481,2
11657,222,2
11658,269,2
11659,132,16
11660,839,128
11661,1164,2
11662,589,2
11663,1363,2
11664,416,2
11665,897,2
11666,877,8
11667,52,2
11668,1925,2
11668,639,2
11669,639,8
11670,145,2
11671,1091,2
11671,955,2
11671,1797,2
11672,838,4
11673,1266,2
11674,545,2
11675,1331,2
11676,674,2
11677,624,128
11677,1437,4
11678,966,2
11679,1018,2
11679,29,128
11679,466,128
11679,828,2
11680,682,2
