1976,"Wood-aged Beer",500,1.66,2820,"Arrogant Bastard Ale",321
1977,"English Pale Ale",500,9.39,1280,"Ten FIDY",360
1978,"Strong Ale",750,8.17,1250,"Alpha King Pale Ale",176
1979,Smoke-flavored,500,10.4,1550,"Oaked Arrogant Bastard Ale",453
1980,"English Pale Ale",750,5.13,1850,Maudite,22
1981,"Merican Ale",1000,7.3,1820,"Founders Kentucky Breakfast",354
1982,"Sour Ale",5000,6.25,2090,"Oaked Arrogant Bastard Ale",222
1983,"European Amber Lager",1000,0.74,1040,"Trappistes Rochefort 8",34
1984,"English Brown Ale",330,3.62,580,"Bell’s Expedition",400
1985,"Strong Ale",330,9.33,530,"Delirium Tremens",54
1986,"Wood-aged Beer",5000,10.88,1530,"Trappistes Rochefort 8",204
1987,"Light Lager",5000,4.65,2840,Maudite,308
1988,"Sour Ale",500,10.8,1020,"Nugget Nectar",397
1989,"English Pale Ale",5000,5.05,1090,"Double Bastard Ale",202
1990,"India Pale Ale",500,5.59,1520,"Sublimely Self-Righteous Ale",335
1991,"Fruit Beer",1000,1.98,1880,"Trappistes Rochefort 8",454
1992,Porter,500,11.7,1030,"Ruination IPA",395
1993,"India Pale Ale",5000,7.66,1520,"Samuel Smith’s Oatmeal Stout",156
1994,"Strong Ale",330,0.78,1580,"Old Rasputin Russian Imperial Stout",468
1995,"Scottish And Irish Ale",330,5.13,2840,"St. Bernardus Abt 12",63
1996,"European Amber Lager",1000,10.59,8030,"Shakespeare Oatmeal",205
1997,"Merican Ale",1000,7.41,530,"Samuel Smith’s Oatmeal Stout",135
1998,"German Wheat And Rye Beer",330,7.33,2890,"Samuel Smith’s Imperial IPA",390
1999,"Vegetable Beer",500,8.86,1820,"Pliny The Elder",247
2000,"Fruit Beer",750,8.38,1530,Hennepin,409
